movieId,title,year,release_date,release_month,season,release_year_from_date,mean_rating,rating_count,Action,Adventure,Animation,Children,Comedy,Crime,Documentary,Drama,Fantasy,Film-Noir,Horror,Imax,Musical,Mystery,Romance,Sci-Fi,Thriller,War,Western,100,250,70mm,acting,action,actor,adapted,animated,animation,atmospheric,author,bad,based,bd,bechdel,best,betamax,bibliothek,black,blow,book,character,cinema,cinematography,classic,clearplay,clv,comedy,comic,crime,cult,dark,david,disney,drama,dvd,ending,fail,family,fantasy,fi,film,franchise,frontal,funny,good,great,imdb,james,john,library,life,love,memasa,michael,movie,movies,murder,music,national,netflix,new,nominee,nudity,oscar,overrated,owned,pg,picture,plot,protagonist,quirky,registry,relationship,remember,reviewed,robert,romance,school,sci,seen,sequel,setting,soundtrack,space,story,stylized,test,thriller,time,topless,true,tv,twist,vhs,video,violence,visually,war,world
575,The Little Rascals,1994,1994-08-05,8,Summer,1994,2.8076923076923075,26,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
581,The Celluloid Closet,1995,1996-01-30,1,Winter,1996,3.727272727272727,22,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3791623884826158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4048823120839173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8320493954818664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
585,The Brady Bunch Movie,1995,1995-02-16,2,Winter,1995,2.4876543209876543,81,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5007136481939226,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8656129865663595,0.0,0.0,0.0,0.0,0.0,0.0,0.0
586,Home Alone,1990,1990-11-16,11,Autumn,1990,3.0916905444126073,349,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3755887658167054,0.0,0.2878749668057809,0.0,0.0,0.4947482394532081,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4958438548489859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3856973993643616,0.0,0.0,0.0,0.0,0.0,0.0,0.3696777647747715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
587,Ghost,1990,1990-07-13,7,Summer,1990,3.2111553784860556,251,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2809417400955704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2388005300336569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3836044232486474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3554946226433103,0.0,0.0,0.0,0.0,0.2461631833911865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3047626600893577,0.3922636009910687,0.0,0.0,0.0,0.0,0.3945514664565701,0.0,0.0,0.0,0.0,0.0,0.0,0.3570701346737719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
588,Aladdin,1992,1992-11-25,11,Autumn,1992,3.613128491620112,358,0,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.1186005738092313,0.0,0.0,0.3181596110604719,0.302496402188763,0.0,0.0,0.0,0.0,0.0,0.0,0.2066141975638906,0.0,0.0,0.0,0.0,0.0,0.0,0.1330959959596928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.667740180692566,0.0,0.0,0.0,0.0,0.1512482010943815,0.1410579290647884,0.0,0.0,0.0,0.0,0.119155044868404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4122952738418988,0.0,0.0,0.0,0.0,0.0,0.2241329196593533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0986363616862139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
589,Terminator 2: Judgment Day,1991,1991-07-03,7,Summer,1991,3.869047619047619,462,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.1308360925114735,0.1306483396147827,0.0,0.2391390719596388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0925686957304694,0.0,0.4166044553763237,0.0,0.1343900712335311,0.0,0.1404591667089187,0.0,0.1480258290786284,0.2683667703542545,0.0,0.1155025653135375,0.0,0.0885284656566217,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0983337492825688,0.0,0.0,0.0,0.0,0.136304277380756,0.115131774608785,0.0,0.0,0.0,0.1192931798967978,0.0,0.1302756761979373,0.1414496520923617,0.0,0.0,0.0,0.0,0.1300907466649898,0.0,0.0912579587813305,0.1136847905394977,0.1325703035701147,0.0,0.0,0.0,0.0,0.0,0.0,0.1129820385379327,0.0,0.0,0.0,0.0,0.0,0.1462686701032333,0.0,0.0,0.1422103669724256,0.0,0.0,0.0,0.0,0.0,0.1367434892891611,0.1988844340083666,0.1508292048473885,0.0,0.0,0.0,0.0,0.1417014849102857,0.0,0.0,0.4206469357995008,0.0,0.0,0.0,0.0,0.0,0.1797359517152954,0.134806949845059,0.0,0.1385545701750258,0.1518130862095885
590,Dances with Wolves,1990,1990-03-30,3,Spring,1990,3.5076923076923077,325,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.133616072314764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1833131149719896,0.0946714330949392,0.0,0.426067803083793,0.0,0.0,0.0,0.0,0.1957478908237414,0.0,0.0,0.1387365741567378,0.0,0.0,0.0905394274735341,0.0,0.0,0.0,0.0,0.0,0.1449202945150928,0.0,0.13984967591097,0.0,0.0,0.0,0.0,0.0,0.0,0.1177470419234773,0.0,0.0,0.0,0.1220029753056667,0.0,0.0,0.0,0.0,0.1347831162665719,0.0,0.0,0.0,0.0,0.1866618443950639,0.0,0.0,0.0,0.1405336477469357,0.0,0.0,0.0,0.0,0.4621938947273315,0.0,0.0,0.0,0.3040137209286136,0.0,0.0,0.0,0.1421795154720046,0.0,0.1347831162665719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1289385828871638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0919093652195045,0.0,0.0,0.4251056888124256,0.0
592,Batman,1989,1989-06-21,6,Summer,1989,3.5158045977011496,348,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.1627034343967627,0.0,0.0,0.0,0.1301621788091518,0.0,0.0,0.1641245363327918,0.0,0.0,0.1116096022701892,0.0,0.0,0.0,0.1438415835483193,0.0,0.0,0.1749213873167562,0.3575414270289037,0.0,0.0,0.0,0.0,0.0,0.1102492802180123,0.0,0.5843523245671185,0.189476833967453,0.0,0.3394941584134553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1433798178551346,0.1716906747209437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1811000153931636,0.0,0.0,0.1752266728235397,0.1136484654419645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1648519177473503,0.0,0.0,0.1238407642861316,0.0,0.0,0.0,0.0,0.0,0.176468513277729,0.0,0.1821562756986647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
593,The Silence of the Lambs,1991,1991-02-14,2,Winter,1991,4.048780487804878,533,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0.1148582463775411,0.1002703391915398,0.0,0.104628855012231,0.0,0.1095826430508006,0.0,0.0,0.0,0.0,0.0936169778707551,0.0,0.1373673908877149,0.0709429205752125,0.0952599354526498,0.558736287388345,0.0,0.0,0.0,0.0,0.1466855060443403,0.113444232443134,0.0,0.0,0.2655570304608213,0.0,0.0,0.0,0.0,0.1166025941601522,0.0,0.0,0.0,0.0,0.1047976578179793,0.0753611500104557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0897845123120502,0.0998408465892458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1398767924856689,0.0,0.2031988123542456,0.0,0.0,0.0,0.0,0.0,0.0,0.3463493019177928,0.0,0.1091844056789403,0.0,0.2278155146968657,0.0,0.1120975786024831,0.0,0.0,0.0,0.0,0.0,0.0,0.1014486090944444,0.0,0.0,0.0,0.1155926873061548,0.0,0.0,0.0,0.0,0.0,0.0947806970986763,0.3362927358074494,0.0,0.0,0.0,0.1187375238442588,0.0,0.0,0.137746278549449,0.1033135301343213,0.0,0.0,0.0
594,Snow White and the Seven Dwarfs,1937,1938-01-14,1,Winter,1938,3.502840909090909,176,0,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.1176462601448825,0.5415719985836324,0.3432733663703761,0.0,0.0,0.0,0.0,0.1041958175067624,0.0,0.0,0.0,0.0,0.0,0.0,0.1077205173874911,0.0,0.0,0.0,0.2600206067937699,0.0,0.0996481129924229,0.0,0.0,0.0,0.0,0.0,0.159499946992226,0.3788762742772469,0.0,0.1106849925252836,0.0,0.0,0.0,0.0,0.0,0.2591858788049886,0.0,0.0,0.0,0.1342770393840255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1546719832530147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.312966865780187,0.0,0.1483429216860054,0.1541686150548797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2023117456344029,0.0,0.0,0.0,0.0
595,Beauty and the Beast,1991,1991-10-22,10,Autumn,1991,3.525597269624573,293,0,0,1,1,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0.0,0.0,0.1148267367467911,0.0,0.0,0.0,0.0,0.1409574170941412,0.2680359797441055,0.0,0.0,0.0,0.0,0.0813585636601058,0.1092457353030079,0.1830766861105392,0.0,0.0,0.0,0.1234494660009727,0.0,0.0,0.0,0.0,0.203030252048239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7395889349898462,0.0,0.086425465302407,0.0,0.1238818131129913,0.1340179898720527,0.0,0.0,0.1011892383261332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0999174850126908,0.0,0.2435510348078288,0.1207715501162848,0.0,0.0,0.0,0.0,0.1985996735138469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1221859729227068,0.0,0.0,0.0,0.0,0.1163430128660843,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1086961365014082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1579698056048694,0.0,0.0,0.0,0.0
596,Pinocchio,1940,1940-02-23,2,Winter,1940,3.3992537313432836,134,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3654600411826056,0.1737341003671318,0.0,0.0,0.0,0.0,0.1054691006643585,0.0,0.2373312970144994,0.1315990421158693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.394797126347608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5752592695262071,0.0,0.1120375740410624,0.0,0.0,0.0,0.1620288521013826,0.0,0.1311765778923393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1039756989680038,0.1295279416308137,0.0,0.1578635822183969,0.1565620901300521,0.0,0.0,0.0,0.0,0.1287272538711963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1583956758601998,0.0,0.1501556868070155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.159756145299807,0.0,0.0,0.0,0.0,0.0,0.2047840151022579,0.0,0.0,0.0,0.0
597,Pretty Woman,1990,1990-03-23,3,Spring,1990,3.1278688524590166,305,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2522749441870548,0.0,0.1933594606480332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2605542155593465,0.0,0.0,0.0,0.2590646972258527,0.0,0.0,0.3170120672891994,0.0,0.0,0.1993210834381908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3176202260053536,0.0,0.0,0.0,0.2939820695634217,0.3194727362672959,0.0,0.0,0.0,0.0,0.0,0.0,0.5782473652324818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
599,The Wild Bunch,1969,1969-06-19,6,Summer,1969,3.8658536585365857,41,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,0.2770212259352949,0.0,0.0,0.0,0.0,0.0,0.0,0.2794408146917179,0.0,0.0,0.0,0.3925575120219043,0.0,0.0,0.0,0.0,0.0,0.2978236896869984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2441205562984661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2794408146917179,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2913631774200366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.294775493670823,0.0,0.0,0.0,0.2908876310720407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3004578487751211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1905522635634948,0.2858389675734585,0.0,0.0,0.0
605,One Fine Day,1996,1996-12-20,12,Winter,1996,3.142857142857143,42,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6906946567196872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7231465212381744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
606,Candyman: Farewell to the Flesh,1995,1995-03-17,3,Spring,1995,3.033333333333333,15,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
608,Fargo,1996,1996-03-08,3,Spring,1996,3.997524752475248,404,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0.0,0.1314240037405256,0.0,0.137136696089431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.133564496732919,0.0900234936842445,0.0,0.0,0.1046191162749992,0.0,0.0,0.1403612632996009,0.0,0.0,0.0,0.0,0.0,0.1160215754263335,0.1452411308317233,0.0,0.2122333184068273,0.0,0.4584919098095106,0.0,0.273833519734124,0.0,0.0,0.0,0.098775611419295,0.0,0.0,0.0,0.0,0.0,0.1156491185756821,0.0,0.0,0.1206683339365923,0.0,0.2353605298851079,0.1308610691995085,0.0,0.0,0.1323816576661257,0.0,0.0,0.0,0.0,0.0,0.0,0.1331660074665826,0.1391771643390578,0.13802973074025,0.0,0.0,0.0,0.0,0.1134897226781621,0.0,0.1431076413628691,0.0,0.0,0.0,0.1469259275309165,0.2792925474007406,0.1396462737003703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19977812006848,0.0,0.0,0.0,0.0,0.2532825150883867,0.0,0.0,0.0,0.0,0.0,0.1436296097761703,0.0,0.0,0.0,0.0902717970901892,0.2708254081973938,0.0,0.0,0.0
609,Homeward Bound II: Lost in San Francisco,1996,1996-03-08,3,Spring,1996,2.6666666666666665,18,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
610,Heavy Metal,1981,1981-08-07,8,Summer,1981,3.1796875,64,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.449688802355895,0.0,0.0,0.0,0.0,0.272993462210839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2610784580370793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4019736510565441,0.0,0.0,0.0,0.0,0.3518063848818814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3034445566776527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4032689267280178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3391719542441413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
611,Hellraiser: Bloodline,1996,1996-03-08,3,Spring,1996,2.7333333333333334,15,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6662315987903309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4972360351009168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5557803362574096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
612,The Pallbearer,1996,1996-05-03,5,Spring,1996,2.55,10,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
613,Jane Eyre,1996,1996-01-20,1,Winter,1996,3.3333333333333335,18,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.2631675973849698,0.0,0.0,0.0,0.3075743604928769,0.0,0.2256571850844941,0.2330797674065309,0.3129722235628194,0.0,0.0,0.0,0.0,0.0,0.4819286174506595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.331834180203398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3773615906046184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3113977075551509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2262795942505825,0.0,0.0,0.0,0.0
616,The Aristocats,1970,1970-12-24,12,Winter,1970,3.221518987341772,79,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8193911965631562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5732347398708483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
627,The Last Supper,1995,1995-09-08,9,Autumn,1995,3.75,12,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5553439203613749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8316207850442766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
